suburb,year,type,price
Greenleigh,2020,Residence,"$1,221,000"
Greenleigh,2020,Residence,"$930,000"
Greenleigh,2020,Residence,"$555,000"
Greenleigh,2020,Residence,"$493,000"
Greenway,2007,Residential,"$19,429,159"
Greenway,2007,Retail,"$1,300,000"
Greenway,2007,Multiple unit dwelling,"$620,000"
Greenway,2007,–,"$575,000"
Greenway,2007,Multiple unit dwelling,"$575,000"
Greenway,2007,Single residential dwelling,"$529,000"
Greenway,2007,–,"$528,000"
Greenway,2007,Multiple unit dwelling,"$528,000"
Greenway,2007,–,"$500,000"
Greenway,2007,Multiple unit dwelling,"$500,000"
Greenway,2007,Single residential dwelling,"$499,000"
Greenway,2007,Single residential dwelling,"$499,000"
Greenway,2007,Single residential dwelling,"$499,000"
Greenway,2007,–,"$495,800"
Greenway,2007,Multiple unit dwelling,"$495,800"
Greenway,2007,Single residential dwelling,"$495,000"
Greenway,2007,Multiple unit dwelling,"$495,000"
Greenway,2007,Single residential dwelling,"$494,200"
Greenway,2007,Multiple unit dwelling,"$491,000"
Greenway,2007,Single residential dwelling,"$490,000"
Greenway,2007,Multiple unit dwelling,"$490,000"
Greenway,2007,Multiple unit dwelling,"$485,000"
Greenway,2007,Single residential dwelling,"$478,000"
Greenway,2007,Single residential dwelling,"$475,000"
Greenway,2007,Single residential dwelling,"$470,000"
Greenway,2007,Multiple unit dwelling,"$469,000"
Greenway,2007,–,"$469,000"
Greenway,2007,Single residential dwelling,"$462,000"
Greenway,2007,Single residential dwelling,"$460,000"
Greenway,2007,Multiple unit dwelling,"$460,000"
Greenway,2007,Single residential dwelling,"$460,000"
Greenway,2007,Multiple unit dwelling,"$455,000"
Greenway,2007,Multiple unit dwelling,"$448,000"
Greenway,2007,Multiple unit dwelling,"$432,000"
Greenway,2007,Multiple unit dwelling,"$430,000"
Greenway,2007,Multiple unit dwelling,"$428,000"
Greenway,2007,Multiple unit dwelling,"$425,000"
Greenway,2007,Medium density dwelling,"$420,000"
Greenway,2007,Multiple unit dwelling,"$420,000"
Greenway,2007,Multiple unit dwelling,"$419,000"
Greenway,2007,–,"$415,000"
Greenway,2007,Multiple unit dwelling,"$411,000"
Greenway,2007,Multiple unit dwelling,"$405,000"
Greenway,2007,–,"$405,000"
Greenway,2007,Multiple unit dwelling,"$399,950"
Greenway,2007,Multiple unit dwelling,"$395,000"
Greenway,2007,–,"$395,000"
Greenway,2007,Multiple unit dwelling,"$391,000"
Greenway,2007,–,"$391,000"
Greenway,2007,Multiple unit dwelling,"$390,000"
Greenway,2007,Multiple unit dwelling,"$390,000"
Greenway,2007,Multiple unit dwelling,"$390,000"
Greenway,2007,Multiple unit dwelling,"$388,000"
Greenway,2007,–,"$387,750"
Greenway,2007,Multiple unit dwelling,"$387,500"
Greenway,2007,Multiple unit dwelling,"$385,000"
Greenway,2007,Multiple unit dwelling,"$385,000"
Greenway,2007,Multiple unit dwelling,"$380,000"
Greenway,2007,Multiple unit dwelling,"$380,000"
Greenway,2007,Multiple unit dwelling,"$379,000"
Greenway,2007,Multiple unit dwelling,"$375,250"
Greenway,2007,Multiple unit dwelling,"$375,000"
Greenway,2007,Multiple unit dwelling,"$372,000"
Greenway,2007,Multiple unit dwelling,"$370,000"
Greenway,2007,Multiple unit dwelling,"$369,500"
Greenway,2007,Multiple unit dwelling,"$360,000"
Greenway,2007,Multiple unit dwelling,"$355,000"
Greenway,2007,Multiple unit dwelling,"$353,000"
Greenway,2007,Multiple unit dwelling,"$352,000"
Greenway,2007,Multiple unit dwelling,"$346,000"
Greenway,2007,Multiple unit dwelling,"$340,000"
Greenway,2007,Multiple unit dwelling,"$340,000"
Greenway,2007,Multiple unit dwelling,"$340,000"
Greenway,2007,Multiple unit dwelling,"$335,000"
Greenway,2007,Multiple unit dwelling,"$335,000"
Greenway,2007,Multiple unit dwelling,"$332,000"
Greenway,2007,Multiple unit dwelling,"$332,000"
Greenway,2007,Multiple unit dwelling,"$330,000"
Greenway,2007,Multiple unit dwelling,"$330,000"
Greenway,2007,Multiple unit dwelling,"$330,000"
Greenway,2007,Multiple unit dwelling,"$330,000"
Greenway,2007,Multiple unit dwelling,"$325,000"
Greenway,2007,Co-0perative society,"$323,000"
Greenway,2007,Multiple unit dwelling,"$322,000"
Greenway,2007,Multiple unit dwelling,"$320,500"
Greenway,2007,Multiple unit dwelling,"$320,000"
Greenway,2007,Multiple unit dwelling,"$320,000"
Greenway,2007,Multiple unit dwelling,"$320,000"
Greenway,2007,Multiple unit dwelling,"$318,000"
Greenway,2007,Multiple unit dwelling,"$317,000"
Greenway,2007,Multiple unit dwelling,"$310,000"
Greenway,2007,Multiple unit dwelling,"$310,000"
Greenway,2007,Multiple unit dwelling,"$302,000"
Greenway,2007,Multiple unit dwelling,"$297,000"
Greenway,2007,Multiple unit dwelling,"$290,000"
Greenway,2007,Multiple unit dwelling,"$290,000"
Greenway,2007,Multiple unit dwelling,"$270,000"
Greenway,2007,Multiple unit dwelling,"$270,000"
Greenway,2007,Multiple unit dwelling,"$265,000"
Greenway,2007,Multiple unit dwelling,"$260,000"
Greenway,2007,Multiple unit dwelling,"$258,000"
Greenway,2007,Multiple unit dwelling,$0
Greenway,2007,Multiple unit dwelling,$0
Greenway,2007,Multiple unit dwelling,$0
Greenway,2007,Co-0perative society,$0
Greenway,2007,Multiple unit dwelling,$0
Greenway,2007,Multiple unit dwelling,$0
Greenway,2007,Multiple unit dwelling,$0
Greenway,2007,Multiple unit dwelling,$0
Greenway,2007,Multiple unit dwelling,–
Greenway,2007,–,–
Greenway,2007,Medium density dwelling,–
Greenway,2007,Multiple unit dwelling,–
Greenway,2007,Medium density dwelling,–
Greenway,2007,Multiple unit dwelling,–
Greenway,2020,Co-0perative society,"$1,380,000"
Greenway,2020,Co-0perative society,"$1,380,000"
Greenway,2020,Office,"$909,900"
Greenway,2020,–,"$849,900"
Greenway,2020,–,"$849,900"
Greenway,2020,–,"$824,900"
Greenway,2020,Office,"$819,000"
Greenway,2020,–,"$799,900"
Greenway,2020,Office,"$779,900"
Greenway,2020,Office,"$779,000"
Greenway,2020,Multiple unit dwelling,"$775,000"
Greenway,2020,–,"$775,000"
Greenway,2020,Multiple unit dwelling,"$775,000"
Greenway,2020,Multiple unit dwelling,"$765,000"
Greenway,2020,–,"$765,000"
Greenway,2020,Multiple unit dwelling,"$759,525"
Greenway,2020,Single residential dwelling,"$750,000"
Greenway,2020,–,"$750,000"
Greenway,2020,Multiple unit dwelling,"$750,000"
Greenway,2020,Multiple unit dwelling,"$750,000"
Greenway,2020,–,"$749,900"
Greenway,2020,–,"$749,900"
Greenway,2020,–,"$749,900"
Greenway,2020,Office,"$749,900"
Greenway,2020,–,"$745,000"
Greenway,2020,Office,"$739,900"
Greenway,2020,Multiple unit dwelling,"$735,000"
Greenway,2020,–,"$725,000"
Greenway,2020,Multiple unit dwelling,"$710,000"
Greenway,2020,–,"$709,900"
Greenway,2020,–,"$704,900"
Greenway,2020,–,"$699,000"
Greenway,2020,–,"$699,000"
Greenway,2020,Multiple unit dwelling,"$695,000"
Greenway,2020,–,"$695,000"
Greenway,2020,Multiple unit dwelling,"$695,000"
Greenway,2020,–,"$692,500"
Greenway,2020,–,"$689,000"
Greenway,2020,Multiple unit dwelling,"$680,000"
Greenway,2020,Multiple unit dwelling,"$670,000"
Greenway,2020,–,"$660,000"
Greenway,2020,Multiple unit dwelling,"$660,000"
Greenway,2020,Multiple unit dwelling,"$650,000"
Greenway,2020,–,"$650,000"
Greenway,2020,Multiple unit dwelling,"$628,000"
Greenway,2020,–,"$625,000"
Greenway,2020,Office,"$619,900"
Greenway,2020,Office,"$609,900"
Greenway,2020,–,"$609,900"
Greenway,2020,–,"$609,900"
Greenway,2020,–,"$609,900"
Greenway,2020,–,"$609,900"
Greenway,2020,–,"$609,900"
Greenway,2020,–,"$605,000"
Greenway,2020,–,"$595,000"
Greenway,2020,–,"$595,000"
Greenway,2020,Office,"$590,000"
Greenway,2020,Office,"$589,900"
Greenway,2020,Office,"$589,900"
Greenway,2020,Multiple unit dwelling,"$585,000"
Greenway,2020,Office,"$579,900"
Greenway,2020,Office,"$579,900"
Greenway,2020,Office,"$579,900"
Greenway,2020,–,"$575,000"
Greenway,2020,Non retail commercial uses,"$575,000"
Greenway,2020,Multiple unit dwelling,"$570,000"
Greenway,2020,Multiple unit dwelling,"$569,000"
Greenway,2020,Office,"$568,000"
Greenway,2020,–,"$565,900"
Greenway,2020,Office,"$565,000"
Greenway,2020,–,"$565,000"
Greenway,2020,Multiple unit dwelling,"$565,000"
Greenway,2020,–,"$565,000"
Greenway,2020,Multiple unit dwelling,"$560,000"
Greenway,2020,–,"$555,000"
Greenway,2020,–,"$550,000"
Greenway,2020,Multiple unit dwelling,"$550,000"
Greenway,2020,–,"$550,000"
Greenway,2020,Multiple unit dwelling,"$550,000"
Greenway,2020,Office,"$549,000"
Greenway,2020,Multiple unit dwelling,"$540,000"
Greenway,2020,Office,"$539,000"
Greenway,2020,Medium density dwelling,"$532,000"
Greenway,2020,Office,"$529,000"
Greenway,2020,Office,"$520,000"
Greenway,2020,Multiple unit dwelling,"$520,000"
Greenway,2020,–,"$514,000"
Greenway,2020,–,"$510,000"
Greenway,2020,Multiple unit dwelling,"$500,000"
Greenway,2020,–,"$495,000"
Greenway,2020,Multiple unit dwelling,"$490,000"
Greenway,2020,Multiple unit dwelling,"$490,000"
Greenway,2020,Multiple unit dwelling,"$480,000"
Greenway,2020,–,"$475,000"
Greenway,2020,–,"$475,000"
Greenway,2020,–,"$470,000"
Greenway,2020,Non retail commercial uses,"$465,000"
Greenway,2020,Office,"$460,000"
Greenway,2020,Office,"$440,000"
Greenway,2020,Multiple unit dwelling,"$440,000"
Greenway,2020,Multiple unit dwelling,"$438,000"
Greenway,2020,Multiple unit dwelling,"$437,500"
Greenway,2020,–,"$430,000"
Greenway,2020,–,"$430,000"
Greenway,2020,Non retail commercial uses,"$430,000"
Greenway,2020,Office,"$429,000"
Greenway,2020,Multiple unit dwelling,"$428,000"
Greenway,2020,Multiple unit dwelling,"$425,500"
Greenway,2020,Multiple unit dwelling,"$422,500"
Greenway,2020,Multiple unit dwelling,"$420,000"
Greenway,2020,–,"$420,000"
Greenway,2020,–,"$417,000"
Greenway,2020,Multiple unit dwelling,"$417,000"
Greenway,2020,Multiple unit dwelling,"$417,000"
Greenway,2020,Multiple unit dwelling,"$415,000"
Greenway,2020,Multiple unit dwelling,"$415,000"
Greenway,2020,Non retail commercial uses,"$415,000"
Greenway,2020,Multiple unit dwelling,"$415,000"
Greenway,2020,–,"$413,000"
Greenway,2020,–,"$410,000"
Greenway,2020,Non retail commercial uses,"$410,000"
Greenway,2020,Non retail commercial uses,"$410,000"
Greenway,2020,Multiple unit dwelling,"$406,000"
Greenway,2020,–,"$402,000"
Greenway,2020,Multiple unit dwelling,"$402,000"
Greenway,2020,Multiple unit dwelling,"$401,000"
Greenway,2020,Multiple unit dwelling,"$400,000"
Greenway,2020,–,"$400,000"
Greenway,2020,–,"$397,500"
Greenway,2020,Multiple unit dwelling,"$397,500"
Greenway,2020,–,"$395,000"
Greenway,2020,Multiple unit dwelling,"$395,000"
Greenway,2020,Multiple unit dwelling,"$395,000"
Greenway,2020,–,"$390,000"
Greenway,2020,–,"$390,000"
Greenway,2020,Multiple unit dwelling,"$390,000"
Greenway,2020,Multiple unit dwelling,"$390,000"
Greenway,2020,Multiple unit dwelling,"$390,000"
Greenway,2020,–,"$390,000"
Greenway,2020,Multiple unit dwelling,"$387,500"
Greenway,2020,–,"$385,000"
Greenway,2020,Multiple unit dwelling,"$385,000"
Greenway,2020,Non retail commercial uses,"$382,000"
Greenway,2020,–,"$382,000"
Greenway,2020,–,"$381,000"
Greenway,2020,Non retail commercial uses,"$380,000"
Greenway,2020,Multiple unit dwelling,"$375,000"
Greenway,2020,Multiple unit dwelling,"$370,000"
Greenway,2020,Non retail commercial uses,"$370,000"
Greenway,2020,–,"$370,000"
Greenway,2020,–,"$370,000"
Greenway,2020,Multiple unit dwelling,"$368,000"
Greenway,2020,Non retail commercial uses,"$365,000"
Greenway,2020,–,"$365,000"
Greenway,2020,Multiple unit dwelling,"$365,000"
Greenway,2020,Multiple unit dwelling,"$365,000"
Greenway,2020,–,"$365,000"
Greenway,2020,Multiple unit dwelling,"$364,000"
Greenway,2020,Multiple unit dwelling,"$355,000"
Greenway,2020,–,"$355,000"
Greenway,2020,Multiple unit dwelling,"$349,900"
Greenway,2020,Multiple unit dwelling,"$323,500"
Greenway,2020,Multiple unit dwelling,"$320,000"
Greenway,2020,Multiple unit dwelling,"$320,000"
Greenway,2020,–,"$320,000"
Greenway,2020,Multiple unit dwelling,"$315,000"
Greenway,2020,Non retail commercial uses,"$315,000"
Greenway,2020,Multiple unit dwelling,"$315,000"
Greenway,2020,–,"$315,000"
Greenway,2020,Non retail commercial uses,"$310,000"
Greenway,2020,–,"$310,000"
Greenway,2020,Non retail commercial uses,"$310,000"
Greenway,2020,Multiple unit dwelling,"$310,000"
Greenway,2020,Multiple unit dwelling,"$310,000"
Greenway,2020,–,"$310,000"
Greenway,2020,Multiple unit dwelling,"$305,000"
Greenway,2020,Multiple unit dwelling,"$300,000"
Greenway,2020,–,"$295,500"
Greenway,2020,Multiple unit dwelling,"$295,500"
Greenway,2020,–,"$292,500"
Greenway,2020,Multiple unit dwelling,"$292,000"
Greenway,2020,Non retail commercial uses,"$292,000"
Greenway,2020,Multiple unit dwelling,"$292,000"
Greenway,2020,–,"$292,000"
Greenway,2020,Multiple unit dwelling,"$290,000"
Greenway,2020,–,"$286,500"
Greenway,2020,Non retail commercial uses,"$286,500"
Greenway,2020,Non retail commercial uses,"$280,000"
Greenway,2020,Non retail commercial uses,"$280,000"
Greenway,2020,–,"$275,000"
Greenway,2020,Multiple unit dwelling,"$275,000"
Greenway,2020,Non retail commercial uses,"$270,000"
Greenway,2020,Non retail commercial uses,"$270,000"
Greenway,2020,Multiple unit dwelling,"$265,000"
Greenway,2020,Non retail commercial uses,"$260,000"
Greenway,2020,Multiple unit dwelling,"$257,500"
Greenway,2020,–,"$257,500"
Greenway,2020,Non retail commercial uses,"$255,000"
Greenway,2020,Multiple unit dwelling,"$3,850"
Greenway,2020,Multiple unit dwelling,$0
Griffith,2007,Non retail commercial uses,"$3,700,000"
Griffith,2007,Motel,"$2,350,110"
Griffith,2007,Motel,"$2,350,110"
Griffith,2007,Motel,"$2,350,110"
Griffith,2007,Motel,"$2,350,110"
Griffith,2007,Motel,"$2,350,110"
Griffith,2007,Motel,"$2,350,110"
Griffith,2007,Motel,"$2,350,110"
Griffith,2007,Motel,"$2,350,110"
Griffith,2007,Motel,"$2,350,110"
Griffith,2007,Motel,"$2,350,110"
Griffith,2007,"Office,professional suite","$2,070,000"
Griffith,2007,"Office,professional suite","$2,070,000"
Griffith,2007,"Office,professional suite","$2,070,000"
Griffith,2007,Motel,"$2,014,950"
Griffith,2007,Motel,"$2,014,950"
Griffith,2007,Motel,"$2,014,950"
Griffith,2007,Motel,"$2,014,950"
Griffith,2007,Motel,"$2,014,950"
Griffith,2007,Motel,"$2,014,950"
Griffith,2007,Motel,"$2,014,950"
Griffith,2007,Motel,"$2,014,950"
Griffith,2007,Motel,"$2,014,950"
Griffith,2007,Motel,"$2,014,950"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Motel,"$1,939,140"
Griffith,2007,Single residential dwelling,"$1,905,000"
Griffith,2007,Motel,"$1,794,170"
Griffith,2007,Motel,"$1,794,170"
Griffith,2007,Motel,"$1,794,170"
Griffith,2007,Motel,"$1,794,170"
Griffith,2007,Motel,"$1,794,170"
Griffith,2007,Motel,"$1,794,170"
Griffith,2007,Motel,"$1,794,170"
Griffith,2007,Motel,"$1,794,170"
Griffith,2007,Motel,"$1,794,170"
Griffith,2007,Motel,"$1,794,170"
Griffith,2007,Multi unit development (res...,"$1,780,000"
Griffith,2007,Single residential dwelling,"$1,612,000"
Griffith,2007,–,"$1,480,000"
Griffith,2007,Single residential dwelling,"$1,460,000"
Griffith,2007,Single residential dwelling,"$1,401,000"
Griffith,2007,Motel,"$1,323,350"
Griffith,2007,Motel,"$1,323,350"
Griffith,2007,Motel,"$1,323,350"
Griffith,2007,Motel,"$1,323,350"
Griffith,2007,Motel,"$1,323,350"
Griffith,2007,Motel,"$1,323,350"
Griffith,2007,Motel,"$1,323,350"
Griffith,2007,Single residential dwelling,"$1,310,000"
Griffith,2007,Single residential dwelling,"$1,285,000"
Griffith,2007,Single residential dwelling,"$1,220,000"
Griffith,2007,Single residential dwelling...,"$1,210,000"
Griffith,2007,–,"$1,210,000"
Griffith,2007,Multiple unit dwelling,"$1,210,000"
Griffith,2007,For residential purposes only,"$1,200,000"
Griffith,2007,Single residential dwelling,"$1,195,000"
Griffith,2007,Multiple unit dwelling,"$1,100,000"
Griffith,2007,–,"$1,100,000"
Griffith,2007,Single residential dwelling,"$1,080,000"
Griffith,2007,Single residential dwelling,"$1,050,000"
Griffith,2007,Single residential dwelling,"$1,045,000"
Griffith,2007,Single residential dwelling,"$1,015,000"
Griffith,2007,Single residential dwelling,"$1,010,000"
Griffith,2007,"Retail;pers-service,eat & d...","$993,833"
Griffith,2007,Single residential dwelling,"$973,000"
Griffith,2007,Single residential dwelling,"$960,000"
